thread_id,relation_type,confidence,parent_row,child_row,parent_no,child_no,parent_delivery_time,child_delivery_time,subject_norm,below_threshold
thread_249,heuristic,0.95,9506,9521,9507,9522,2025-07-10T11:24:35+04:00,2025-07-15T12:27:30+04:00,HVDC-DSV-HE-MOSB-165 (IM C/C) / // MAWB 176-7465 5825 / HAWB RGB-8600 4377 // ABU DHABI OFFSHORE (SUPPLIER : VISHAY ELECTRONIC SPOL & SENDER : SCHENKER),False
thread_249,heuristic,0.5,9488,9559,9489,9560,2025-07-08T13:42:44+04:00,2025-07-22T10:25:26+04:00,HVDC-DSV-HE-MOSB-165 (IM C/C) / // MAWB 176-7465 5825 / HAWB RGB-8600 4377 // BAMF0016957 (SUPPLIER : VISHAY ELECTRONIC SPOL & SENDER : SCHENKER),False
thread_249,heuristic,0.2,9559,12123,9560,12124,2025-07-22T10:25:26+04:00,2025-08-27T08:35:01+04:00,HVDC-DSV-HE-MOSB-165 (IM C/C) / // MAWB 176-7465 5825 / HAWB RGB-8600 4377 // ABU DHABI OFFSHORE (SUPPLIER : VISHAY ELECTRONIC SPOL & SENDER : SCHENKER),True
thread_249,heuristic,0.67,12123,11314,12124,11315,2025-08-27T08:35:01+04:00,2025-08-31T05:23:48+04:00,HVDC-DSV-HE-MOSB-165 (IM C/C) / // MAWB 176-7465 5825 / HAWB RGB-8600 4377 // ABU DHABI OFFSHORE (SUPPLIER : VISHAY ELECTRONIC SPOL & SENDER : SCHENKER),False
thread_249,heuristic,0.95,11314,10948,11315,10949,2025-08-31T05:23:48+04:00,2025-08-31T07:11:16+04:00,HVDC-DSV-HE-MOSB-165 (IM C/C) / // MAWB 176-7465 5825 / HAWB RGB-8600 4377 // ABU DHABI OFFSHORE (SUPPLIER : VISHAY ELECTRONIC SPOL & SENDER : SCHENKER),False
thread_249,heuristic,0.69,11314,13240,11315,13241,2025-08-31T05:23:48+04:00,2025-08-31T10:02:37+04:00,HVDC-DSV-HE-MOSB-165 (IM C/C) / // MAWB 176-7465 5825 / HAWB RGB-8600 4377 // ABU DHABI OFFSHORE (SUPPLIER : VISHAY ELECTRONIC SPOL & SENDER : SCHENKER),False
thread_250,heuristic,0.6,8156,8528,8157,8529,2025-07-10T04:28:03+04:00,2025-07-21T02:53:55+04:00,[HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-058),False
thread_250,heuristic,0.59,8528,8555,8529,8556,2025-07-21T02:53:55+04:00,2025-07-21T04:49:59+04:00,(2) FW: [HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-058),False
thread_251,heuristic,0.69,8187,10368,8188,10369,2025-07-11T05:10:35+04:00,2025-07-11T08:07:48+04:00,HVDC-AGI-GRM-MOSB-0126 / DELIVERY OF 110 OPC JUMBO BAGS,False
thread_251,heuristic,0.57,10368,10374,10369,10375,2025-07-11T08:07:48+04:00,2025-07-15T07:57:48+04:00,HVDC-AGI-GRM-MOSB-0126 / DELIVERY OF 103 GGBS JUMBO BAGS,False
thread_251,heuristic,0.69,10374,8352,10375,8353,2025-07-15T07:57:48+04:00,2025-07-15T10:08:29+04:00,HVDC-AGI-GRM-MOSB-0126 / DELIVERY OF 103 GGBS JUMBO BAGS,False
thread_252,heuristic,0.26,8192,8341,8193,8342,2025-07-11T03:25:51+04:00,2025-07-15T06:37:40+04:00,[HVDC] – DAS - AKZONOBEL – DELIVERY OF PAINT MATERIALS -HVDC-DAS-AKZ-MOSB-12-11/07/2025,True
thread_252,heuristic,0.66,8192,8337,8193,8338,2025-07-11T03:25:51+04:00,2025-07-15T06:57:13+04:00,– DAS - AKZONOBEL – DELIVERY OF PAINT MATERIALS -HVDC-DAS-AKZ-MOSB-12-11/07/2025,False
thread_253,heuristic,0.69,8201,8225,8202,8226,2025-07-10T14:26:39+04:00,2025-07-11T11:41:08+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-014) - (HVDC-AGI-HEC-MOSB-032) - 10-JULY-2025 - CUSTOM DUTY,False
thread_253,heuristic,0.6,8225,13636,8226,13637,2025-07-11T11:41:08+04:00,2025-08-26T05:29:02+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-014) - (HVDC-AGI-HEC-MOSB-032) - 10-JULY-2025 - CUSTOM DUTY,True
thread_254,heuristic,0.56,8251,8412,8252,8413,2025-07-11T13:55:27+04:00,2025-07-16T14:16:42+04:00,[HVDC] - SKM-DSV - RTPU'S / SFU'S DELIVERY TO DSV YARD MUSAFFAH - HVDC-DAS-SKM-MOSB-025,False
thread_254,heuristic,0.69,8412,8422,8413,8423,2025-07-16T14:16:42+04:00,2025-07-17T04:57:48+04:00,[HVDC] - SKM-DSV - RTPU'S / SFU'S DELIVERY TO DSV YARD MUSAFFAH - HVDC-DAS-SKM-MOSB-025,False
thread_254,heuristic,0.95,8422,8483,8423,8484,2025-07-17T04:57:48+04:00,2025-07-18T12:16:10+04:00,[HVDC] - SKM-DSV - RTPU'S / SFU'S DELIVERY TO DSV YARD MUSAFFAH - HVDC-DAS-SKM-MOSB-025,False
thread_254,heuristic,0.9,8412,8834,8413,8835,2025-07-16T14:16:42+04:00,2025-07-25T12:23:06+04:00,[HVDC] - SKM-DSV - RTPU'S / SFU'S DELIVERY TO DSV YARD MUSAFFAH - HVDC-DAS-SKM-MOSB-025,False
thread_254,heuristic,0.95,8834,8948,8835,8949,2025-07-25T12:23:06+04:00,2025-07-28T09:25:18+04:00,[HVDC] - SKM-DSV - RTPU'S / SFU'S DELIVERY TO DSV YARD MUSAFFAH - HVDC-DAS-SKM-MOSB-025,False
thread_255,heuristic,0.69,8253,9769,8254,9770,2025-07-11T13:38:53+04:00,2025-07-11T14:12:30+04:00,LPO 2604: (긴급 업무 협조) [HVDC] TORQUE WRENCH 긴급 구매 협조 요청,False
thread_255,heuristic,0.69,8253,8256,8254,8257,2025-07-11T13:38:53+04:00,2025-07-13T05:25:44+04:00,LPO 2604: (긴급 업무 협조) [HVDC] TORQUE WRENCH 긴급 구매 협조 요청,False
thread_255,heuristic,0.2,8256,8510,8257,8511,2025-07-13T05:25:44+04:00,2025-07-19T11:35:07+04:00,(긴급 업무 협조) [HVDC] TORQUE WRENCH 긴급 구매 협조 요청,True
thread_256,heuristic,0.2,8323,13625,8324,13626,2025-07-14T14:01:41+04:00,2025-08-26T07:33:07+04:00,[HVDC] - DAS - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-DASAC2-009) - (HVDC-DAS-HEC-MOSB-0179) - 13-JULY-2025 - CUSTOM DUTY,True
thread_257,heuristic,0.69,8339,8346,8340,8347,2025-07-15T06:46:53+04:00,2025-07-15T07:12:20+04:00,REQUEST FOR THE RENEWAL OF THE THIRD PARTY INSPECTION CERTIFICATE / MIRFA SITE-UNDER LPO-1239,False
thread_257,heuristic,0.95,8346,8425,8347,8426,2025-07-15T07:12:20+04:00,2025-07-17T05:36:03+04:00,REQUEST FOR THE RENEWAL OF THE THIRD PARTY INSPECTION CERTIFICATE / MIRFA SITE-UNDER LPO-1239,False
thread_257,heuristic,0.95,8339,8429,8340,8430,2025-07-15T06:46:53+04:00,2025-07-17T06:55:11+04:00,REQUEST FOR THE RENEWAL OF THE THIRD PARTY INSPECTION CERTIFICATE / MIRFA SITE-UNDER LPO-1239,False
thread_257,heuristic,0.66,8429,8604,8430,8605,2025-07-17T06:55:11+04:00,2025-07-22T06:40:05+04:00,REQUEST FOR THE RENEWAL OF THE THIRD PARTY INSPECTION CERTIFICATE / MIRFA SITE-UNDER LPO-1239,False
thread_258,heuristic,0.5,8364,8854,8365,8855,2025-07-16T03:21:26+04:00,2025-07-27T04:44:53+04:00,AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-016) - (HVDC-AGI-HEC-MOSB-034) - 15-JULY-2025 - CUSTOM DUTY,False
thread_259,heuristic,0.3,8365,8863,8366,8864,2025-07-16T03:21:14+04:00,2025-07-27T04:50:03+04:00,AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-019) - (HVDC-AGI-HEC-MOSB-035) - 15-JULY-2025 - CUSTOM DUTY,True
thread_260,heuristic,0.5,8366,13635,8367,13636,2025-07-16T03:19:25+04:00,2025-08-26T05:33:31+04:00,[HVDC] - AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-015) - (HVDC-AGI-HEC-MOSB-033) - 15-JULY-2025 - CUSTOM DUTY,True
thread_261,heuristic,0.6,8375,8761,8376,8762,2025-07-16T05:21:31+04:00,2025-07-24T10:53:18+04:00,"SCT-19LT-PJC-LPO-620-R1_MANPOWER SUPPLY FORKLIFT OPERATOR, BANKSMAN,RIGGER & SCAFFOLDER FOR DAS_LPO",False
thread_262,heuristic,0.6,8452,8873,8453,8874,2025-07-17T13:22:36+04:00,2025-07-27T06:50:15+04:00,DAS - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-DASAC2-010) - (HVDC-DAS-HEC-MOSB-0180) - 16-JULY-2025 - CUSTOM DUTY,False
thread_263,heuristic,0.6,8475,8768,8476,8769,2025-07-18T09:13:55+04:00,2025-07-24T11:51:34+04:00,"LPO # [UAE HVDC][AGI-0056][LPO-1341][DYNAMIC ] PURCHASE OF GI CIRCULAR JUNCTION BOX,25MM 3WAY FOR AGI SITE",False
thread_263,heuristic,0.69,8768,8780,8769,8781,2025-07-24T11:51:34+04:00,2025-07-25T02:56:47+04:00,"LPO # [UAE HVDC][AGI-0056][LPO-1341][DYNAMIC ] PURCHASE OF GI CIRCULAR JUNCTION BOX,25MM 3WAY FOR AGI SITE",False
thread_264,heuristic,0.95,8506,8590,8507,8591,2025-07-19T14:33:05+04:00,2025-07-21T14:01:04+04:00,LPO 2541- GENERAL MATERIALS FOR AGI SITE,False
thread_264,heuristic,0.9,8506,8968,8507,8969,2025-07-19T14:33:05+04:00,2025-07-28T12:08:29+04:00,LPO 2541- GENERAL MATERIALS FOR AGI SITE,False
thread_265,heuristic,0.66,8508,8769,8509,8770,2025-07-19T12:46:32+04:00,2025-07-24T13:09:02+04:00,LPO 2611 SKIPPER AGI GENERAL MAINTENANCE MATERIALS (PR 0352),False
thread_266,heuristic,0.58,8533,8734,8534,8735,2025-07-21T08:45:02+04:00,2025-07-24T06:31:05+04:00,HVDC-MOSB-SCT- REFUELING CAR INTER AMERICA(VEHICLE- 99571) ? FUEL BILL SUBMISSION 24/07/2025,False
thread_266,heuristic,0.59,8734,8741,8735,8742,2025-07-24T06:31:05+04:00,2025-07-24T07:04:21+04:00,HVDC-MOSB-SCT- REFUELING OF TRAILER (VEHICLE NO. 39983) ? FUEL BILL SUBMISSION 24/07/2025,False
thread_266,heuristic,0.59,8734,8740,8735,8741,2025-07-24T06:31:05+04:00,2025-07-24T07:06:52+04:00,HVDC-MOSB-SCT- REFUELING VEHICLE 99571 FUEL BILL SUBMISSION 24/07/2025,False
thread_266,heuristic,0.5,8740,13648,8741,13649,2025-07-24T07:06:52+04:00,2025-08-21T11:54:35+04:00,HVDC-MOSB-SCT- REFUELING OF TRAILER (VEHICLE NO. 39983) ? FUEL BILL SUBMISSION 21/08/2025,True
thread_266,heuristic,0.5,13648,16125,13649,16126,2025-08-21T11:54:35+04:00,2025-09-14T05:44:29+04:00,HVDC-MOSB-SCT- REFUELING OF TRAILER (VEHICLE NO. 39983) ? FUEL BILL SUBMISSION 14/09/2025,True
thread_267,heuristic,0.9,8573,9081,8574,9082,2025-07-21T11:02:01+04:00,2025-07-30T08:46:15+04:00,SCT-19LT-PJC-LPO-1373 TO 1375_AL KHAYAM AL ARABIAH TENTS AND SHADES INDUSTRY LLC | PARKING SHELTER FOR ALL SITES,False
thread_267,heuristic,0.9,9081,11012,9082,11013,2025-07-30T08:46:15+04:00,2025-08-25T05:47:00+04:00,SCT-19LT-PJC-LPO-1373 TO 1375_AL KHAYAM AL ARABIAH TENTS AND SHADES INDUSTRY LLC | PARKING SHELTER FOR ALL SITES,True
thread_267,heuristic,0.69,11012,11718,11013,11719,2025-08-25T05:47:00+04:00,2025-08-25T05:50:50+04:00,SCT-19LT-PJC-LPO-1373 TO 1375_AL KHAYAM AL ARABIAH TENTS AND SHADES INDUSTRY LLC | PARKING SHELTER FOR ALL SITES,False
thread_268,heuristic,0.56,8645,8869,8646,8870,2025-07-23T03:53:41+04:00,2025-07-27T06:10:34+04:00,AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI2-008) - (HVDC-AGI-HEC-MOSB-045) - 21-JULY-2025 - CUSTOM DUTY,False
thread_269,heuristic,0.29,8663,8666,8664,8667,2025-07-23T07:14:28+04:00,2025-07-23T07:50:05+04:00,[HVDC] - AGI - ASSENT - STEEL STRUCTURE DELIVERY PLAN - (HVDC-AGI-AST-MOSB-0192),True
thread_269,heuristic,0.0,8666,18023,8667,18024,2025-07-23T07:50:05+04:00,2025-09-08T11:33:28+04:00,DAS - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-DASTR1-002) - (HVDC-DAS-HEC-MOSB-0192) - 08-SEP-2025 - CUSTOM DUTY,True
thread_269,heuristic,0.28,18023,15503,18024,15504,2025-09-08T11:33:28+04:00,2025-09-11T04:43:13+04:00,[HVDC] - DAS - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-DASTR1-002) - (HVDC-DAS-HEC-MOSB-0192) - 08-SEP-2025 - CUSTOM DUTY,True
thread_270,heuristic,0.2,8667,12944,8668,12945,2025-07-23T07:41:53+04:00,2025-08-12T11:47:22+04:00,2ND PAYMENT REQUEST OF DELMA FEE FOR LPO-1072_1 (GATEWAY EQUIPMENT),True
thread_271,heuristic,0.26,8673,8950,8674,8951,2025-07-23T09:23:35+04:00,2025-07-28T09:48:32+04:00,LPO 2655 GLOBAL SURF - IT WI-FI ROUTER FOR AGI_ DELIVERY,True
thread_272,heuristic,0.29,10011,9860,10012,9861,2025-07-22T17:17:40+04:00,2025-07-23T05:52:39+04:00,[DOCU.REVIEW] PRL-ZAK-028-O(HE-0458) 33KV GIS AL GHALLAN 1/2 / CONTAINERS / GOT50300283,True
thread_272,heuristic,0.69,9860,8690,9861,8691,2025-07-23T05:52:39+04:00,2025-07-23T13:10:39+04:00,[DOCU.REVIEW] PRL-ZAK-028-O(HE-0458) 33KV GIS AL GHALLAN 1/2 / CONTAINERS / GOT50300283,False
thread_272,heuristic,0.66,8690,9894,8691,9895,2025-07-23T13:10:39+04:00,2025-07-28T07:38:21+04:00,[DOCU.REVIEW] PRL-ZAK-028-O(HE-0458) 33KV GIS AL GHALLAN 1/2 / CONTAINERS / GOT50300283,False
thread_272,heuristic,0.59,9894,9909,9895,9910,2025-07-28T07:38:21+04:00,2025-07-29T07:19:58+04:00,[CUSTOM] PRL-ZAK-028-O(HE-0458) 33KV GIS AL GHALLAN 1/2 / CONTAINERS / GOT50300283,False
thread_272,heuristic,0.69,9909,10063,9910,10064,2025-07-29T07:19:58+04:00,2025-07-30T07:55:18+04:00,[CUSTOM] PRL-ZAK-028-O(HE-0458) 33KV GIS AL GHALLAN 1/2 / CONTAINERS / GOT50300283,False
thread_273,heuristic,0.29,10009,9859,10010,9860,2025-07-22T17:48:39+04:00,2025-07-23T05:40:18+04:00,[DOCU.REVIEW] PRL-DAS-040-O (HE-0457) 33KV GIS DAS 1/2 / CONTAINERS / GOT50300282,True
thread_273,heuristic,0.69,9859,8692,9860,8693,2025-07-23T05:40:18+04:00,2025-07-23T13:08:23+04:00,[DOCU.REVIEW] PRL-DAS-040-O (HE-0457) 33KV GIS DAS 1/2 / CONTAINERS / GOT50300282,False
thread_273,heuristic,0.66,8692,9895,8693,9896,2025-07-23T13:08:23+04:00,2025-07-28T07:37:59+04:00,[DOCU.REVIEW] PRL-DAS-040-O (HE-0457) 33KV GIS DAS 1/2 / CONTAINERS / GOT50300282,False
thread_273,heuristic,0.59,9895,9910,9896,9911,2025-07-28T07:37:59+04:00,2025-07-29T07:19:29+04:00,[CUSTOM] PRL-DAS-040-O (HE-0457) 33KV GIS DAS 1/2 / CONTAINERS / GOT50300282,False
thread_273,heuristic,0.69,9910,10062,9911,10063,2025-07-29T07:19:29+04:00,2025-07-30T08:07:42+04:00,[CUSTOM] PRL-DAS-040-O (HE-0457) 33KV GIS DAS 1/2 / CONTAINERS / GOT50300282,False
thread_274,heuristic,0.69,10668,8696,10669,8697,2025-07-23T12:50:00+04:00,2025-07-23T13:33:06+04:00,HVDC-DAS-ZEN-MOSB-0050 - HVDC-ADOPT-ZEN-DAS-SL-0044 - (LOCAL PURCHASE SHIPMENT) & HVDC-ADOPT-ZEN-DAS-PL-0051 - (LOCAL PURCHASE SHIPMENT),False
thread_275,heuristic,0.28,9998,9830,9999,9831,2025-07-18T10:27:37+04:00,2025-07-20T10:32:53+04:00,[DOCU.REVIEW] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,True
thread_275,heuristic,0.69,9830,9182,9831,9183,2025-07-20T10:32:53+04:00,2025-07-21T08:25:26+04:00,[DOCU.REVIEW] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.69,9182,10003,9183,10004,2025-07-21T08:25:26+04:00,2025-07-21T11:34:20+04:00,[DOCU.REVIEW] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.29,10003,9558,10004,9559,2025-07-21T11:34:20+04:00,2025-07-22T09:30:45+04:00,[CUSTOMS] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,True
thread_275,heuristic,0.69,9558,9851,9559,9852,2025-07-22T09:30:45+04:00,2025-07-22T09:46:37+04:00,[CUSTOMS] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.69,9558,10008,9559,10009,2025-07-22T09:30:45+04:00,2025-07-22T12:07:23+04:00,[CUSTOMS] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.95,10008,10014,10009,10015,2025-07-22T12:07:23+04:00,2025-07-23T04:50:10+04:00,[CUSTOMS] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.95,9558,9567,9559,9568,2025-07-22T09:30:45+04:00,2025-07-23T06:47:28+04:00,[CUSTOMS] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.29,9567,10016,9568,10017,2025-07-23T06:47:28+04:00,2025-07-23T12:21:41+04:00,[DELIVERY] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,True
thread_275,heuristic,0.69,10016,8698,10017,8699,2025-07-23T12:21:41+04:00,2025-07-24T03:06:11+04:00,[DELIVERY] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.66,10016,8918,10017,8919,2025-07-23T12:21:41+04:00,2025-07-28T06:22:23+04:00,[DELIVERY] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.95,8918,9017,8919,9018,2025-07-28T06:22:23+04:00,2025-07-29T06:43:59+04:00,[DELIVERY] PRL-SHU-076-A(HE-0453) CONNECTORS / AIR FREIGHT / GOT50300275,False
thread_275,heuristic,0.0,9017,11440,9018,11441,2025-07-29T06:43:59+04:00,2025-08-06T13:31:34+04:00,PRL-CS-045-O (HE-0453) GROUNDING EQUIPMENT / CONATINERS / GOT36800342,True
thread_275,heuristic,0.2,11440,14495,11441,14496,2025-08-06T13:31:34+04:00,2025-08-21T08:24:16+04:00,[DOCU.REVIEW] PRL-CS-045-O (HE-0482) GROUNDING EQUIPMENT / CONATINERS / GOT36800342,True
thread_276,heuristic,0.39,8717,8818,8718,8819,2025-07-24T04:57:41+04:00,2025-07-25T07:53:11+04:00,[UAE HVDC] [SHUWEIHAT] [LPO-1394] [ELSEWEDY] PURCHASE OF ELECTRICAL WIRE SHUWEIHAT ~ COMMERCIAL OFFER SEOFR-2999/2025,False
thread_276,heuristic,0.95,8717,8832,8718,8833,2025-07-24T04:57:41+04:00,2025-07-25T11:50:40+04:00,PROFORMA INVOICE (SES-PI-1079/2025) AGAINST TO LPO 1394 - [UAE HVDC] [SHUWEIHAT] [LPO-1394] [ELSEWEDY] PURCHASE OF ELECTRICAL WIRE SHUWEIHAT ~ COMMERCIAL OFFER SEOFR-2999/2025,False
thread_276,heuristic,0.68,8832,8927,8833,8928,2025-07-25T11:50:40+04:00,2025-07-28T06:38:03+04:00,PROFORMA INVOICE (SES-PI-1079/2025) AGAINST TO LPO 1394 - [UAE HVDC] [SHUWEIHAT] [LPO-1394] [ELSEWEDY] PURCHASE OF ELECTRICAL WIRE SHUWEIHAT ~ COMMERCIAL OFFER SEOFR-2999/2025,False
thread_277,heuristic,0.67,8763,8936,8764,8937,2025-07-24T11:30:35+04:00,2025-07-28T07:12:33+04:00,[HVDC] - AGI - TOOLS AND EQUIPMENT - FALCOR ENGINEERING - (HVDC-AGI-FAL-MOSB-061),False
thread_278,heuristic,0.39,8860,8859,8861,8860,2025-07-27T04:51:28+04:00,2025-07-27T04:55:06+04:00,AGI - HANLIM ENGINEERING - DELIVERY OF PANELS (HVDC-ADOPT-NAF-AGI-018) - (HVDC-AGI-HEC-MOSB-037) - 17-JULY-2025 - CUSTOM DUTY,False
thread_279,heuristic,0.69,8883,8881,8884,8882,2025-07-27T13:08:27+04:00,2025-07-27T13:11:56+04:00,HVDC-AGI-RSG-MOSB-002 / LPO 2507 ROADSTONE AGI 4500 IG DIESEL TRUCK - 6 MONTHS EXTENDABLE AGREEMENT,False
thread_279,heuristic,0.95,8883,8887,8884,8888,2025-07-27T13:08:27+04:00,2025-07-28T03:14:51+04:00,HVDC-AGI-RSG-MOSB-002 / LPO 2507 ROADSTONE AGI 4500 IG DIESEL TRUCK - 6 MONTHS EXTENDABLE AGREEMENT,False
thread_280,heuristic,0.5,8942,16437,8943,16438,2025-07-28T07:36:21+04:00,2025-09-16T06:01:51+04:00,REQUEST FOR RENTAL 2-UNIT 20M BOOM LIFT W/O OPERATOR FOR MIR SITE,True
thread_281,heuristic,0.6,8967,14519,8968,14520,2025-07-28T12:13:55+04:00,2025-08-12T06:37:03+04:00,LPO 2663- COMPLETE FILE- GENERAL ITEMS FOR HVDC SITE,False
thread_281,heuristic,0.6,14519,14527,14520,14528,2025-08-12T06:37:03+04:00,2025-08-23T11:53:53+04:00,LPO 2663- COMPLETE FILE- GENERAL ITEMS FOR HVDC SITE,False
thread_282,heuristic,0.69,9016,9241,9017,9242,2025-07-29T06:55:14+04:00,2025-07-29T12:29:30+04:00,[HVDC] - AGI - SHIPMENT REQUEST FROM HANLIM E&C - HVDC-AGI-HEC-MOSB-052,False
thread_283,heuristic,0.95,9041,9110,9042,9111,2025-07-29T14:24:43+04:00,2025-07-30T13:43:16+04:00,LPO 2647 GLOBAL HARDWARE AGI MAINTENANCE MATERIALS (PR 0359),False
thread_284,heuristic,0.39,10058,10057,10059,10058,2025-07-29T14:29:11+04:00,2025-07-29T14:34:22+04:00,PRL-O-040-O2(HE-0471) NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB45303,False
thread_284,heuristic,0.39,10058,10056,10059,10057,2025-07-29T14:29:11+04:00,2025-07-29T14:36:52+04:00,PRL-O-040-O3(HE-0472) NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB45304,False
thread_284,heuristic,0.09,10056,9065,10057,9066,2025-07-29T14:36:52+04:00,2025-07-30T05:57:26+04:00,"DELAY ISO OIL DELIVERY [MIRFA, IMPORTANT]",True
thread_284,heuristic,0.56,10058,11405,10059,11406,2025-07-29T14:29:11+04:00,2025-08-04T07:28:16+04:00,[DOCU.REVIEW] PRL-O-040-O1(HE-0436) NYTRO 10XN TRANSFORMER OIL / CONTAINERS / ANRB44719,False
thread_284,heuristic,0.2,11405,15258,11406,15259,2025-08-04T07:28:16+04:00,2025-08-17T06:28:40+04:00,"TRANSFORMER OIL // HE-0436, 0471, 0472, 0473",True
thread_284,heuristic,0.58,15258,15286,15259,15287,2025-08-17T06:28:40+04:00,2025-08-20T05:16:28+04:00,"[MIR] TRANSFORMER OIL // HE-0436, 0471, 0472, 0473",False
thread_285,heuristic,0.29,10033,9914,10034,9915,2025-07-29T10:36:13+04:00,2025-07-29T14:44:59+04:00,"[DOCU.REVIEW] PRL-ZAK-022-O (HE-0380) AC FILTER ARRESTER, FA1 / CONTAINERS / GOT36800312-001",True
thread_285,heuristic,0.69,9914,9066,9915,9067,2025-07-29T14:44:59+04:00,2025-07-30T06:38:10+04:00,"[DOCU.REVIEW] PRL-ZAK-022-O (HE-0380) AC FILTER ARRESTER, FA1 / CONTAINERS / GOT36800312-001",False
thread_286,heuristic,0.29,10032,9913,10033,9914,2025-07-29T10:41:31+04:00,2025-07-29T14:58:19+04:00,"[DOCU.REVIEW] PRL-ZAK-022-O SPARE (HE-0381) AC FILTER ARRESTER, FA1 SPARE / CONTAINERS / GOT36800312-002",True
thread_286,heuristic,0.69,9913,9067,9914,9068,2025-07-29T14:58:19+04:00,2025-07-30T06:33:57+04:00,"[DOCU.REVIEW] PRL-ZAK-022-O SPARE (HE-0381) AC FILTER ARRESTER, FA1 SPARE / CONTAINERS / GOT36800312-002",False
thread_287,heuristic,0.29,10041,9929,10042,9930,2025-07-29T11:13:09+04:00,2025-07-30T09:18:37+04:00,[DOCU.REVIEW] PRL-MIR-037-O-INDOOR-SPARE (HE-0392) BREAKERS SPARES / CONTAINERS / GOT36800320,True
thread_287,heuristic,0.69,9929,9095,9930,9096,2025-07-30T09:18:37+04:00,2025-07-30T11:18:54+04:00,[DOCU.REVIEW] PRL-MIR-037-O-INDOOR-SPARE (HE-0392) BREAKERS SPARES / CONTAINERS / GOT36800320,False
thread_288,heuristic,0.27,9096,13203,9097,13204,2025-07-30T11:59:10+04:00,2025-08-03T04:38:18+04:00,"[HVDC- AGI ] -SCT-EMCC- DELIVERY OF MATERIALS -THREADED ROD, MFD, DUCTS -HVDC-AGI-EMCC-MOSB-019-31-JULY-2025",True
thread_288,heuristic,0.58,13203,13204,13204,13205,2025-08-03T04:38:18+04:00,2025-08-05T12:45:52+04:00,SCT-EMCC- DELIVERY OF MATERIALS -T TYPE SUPPORT CHANNEL & PLY WOOD -HVDC-AGI-EMCC-MOSB-020-09-AUG-2025,False
thread_288,heuristic,0.59,13204,13205,13205,13206,2025-08-05T12:45:52+04:00,2025-08-06T05:05:08+04:00,[HVDC- AGI ] -SCT-EMCC- DELIVERY OF MATERIALS -T TYPE SUPPORT CHANNEL & PLY WOOD -HVDC-AGI-EMCC-MOSB-020-09-AUG-2025,False
thread_288,heuristic,0.2,13205,13207,13206,13208,2025-08-06T05:05:08+04:00,2025-08-14T14:00:57+04:00,[HVDC- AGI ] -SCT-EMCC- DELIVERY OF MATERIALS -HVDC-AGI-EMCC-MOSB-021-15-AUG-2025,True
thread_288,heuristic,0.69,13207,13886,13208,13887,2025-08-14T14:00:57+04:00,2025-08-14T14:07:52+04:00,[HVDC- AGI ] -SCT-EMCC- DELIVERY OF MATERIALS -HVDC-AGI-EMCC-MOSB-021-15-AUG-2025,False
